msno,is_churn
d8gq8DKKJXJEFctBAOisPumHOXnhBebBn58/22d3Yos=,0
zj9HjzsNvuiR2J1hc5Z6bMnLSy4f9OTY+v487bGfjPc=,0
zRqUNclHH2EEKtju5AKiritmlmnHDqLkfKBjl0jGywU=,0
mTJC0Mb4tnxounc78XUecLLCZmh6bsyFUjm4r1ZQAJI=,0
dqGlaY6I7FFT/HOuSjlCVN0VvYJlEab22HdtKc39VO8=,1
fNKR+l8PT4ped1v4jHhPafEWbu4jLjik4LTO+VJjfng=,0
8pVagQsOF16nxPTRtSXtU4w30JjIry5P3UycG7IUZoA=,0
fdeq/zkXb9pegwf4iGE9w4CSZODAZ9xjfqFTOdkG01o=,0
7CWaLOQttSwy652InXu8YKuGyXVHW9XxWLY5EoDHEqY=,0
rCOcw0uX7+sWwwU+I6lAfTS0VtGRL4rbHokV7nzZ2MI=,0
mG51X7UQAVzdYArPL4EmasaCOIh97t41SnVmQOV8Ogc=,1
SOHrgRt7QcLPk9ukbzSpStsTP40fptTwNO8r5PqDkNA=,0
PXXQLc7djnqi5oNrrm+WyDrj4fvCIed5UVgL7NNR0Ls=,0
2PUCKW9B6SVZYdUC2X6dX6AUhhXIlpbckLxJlvgLVZo=,0
Azy2xZ14T1EUtb2eQcHVMaGyId9/LbmTbO6/v6//m9Q=,0
04ctJE8EKkWfotAGI8cMRlVySUNRPV+4e8ccvuqa/ls=,0
0Rne0BZXdTNp1ay+PBj3vPQ6IjaaN9XSX95JQPWbFuQ=,0
ITBH5VSM1YC06Sn8JqC+4VqwUmHwsCXFYvk/jFvwYDE=,1
b4uTT1X6IC6WsF/GZG9mNXo/9XwfVkNHFw2VLMpmkYo=,0
urrnYGEwfQx6/6ftdXu/pBH6ktAnAfZXVWZ8uoxH7v8=,0
XMQII/Av0/EUSh5/Hll4bw026Iw43oe7dXScqs+JUiU=,0
tmynQ0oQPyEfbUP9xuVdhnZfGPXKczYHOFzUY66KlFU=,0
01orsKefcBlIV9fN334TsUBu1aHfw3rPAEN1HDvtmew=,0
RcHBhwJW564zGFWhLG3mUz4hNUxsFntZneZoJXj021E=,0
UqibAMHTrNx1LUvTTrTr9sJ7sX7H1xTOZOKbb+NMQL0=,0
MtT0nWBXX84/UOkXWK5ffcR1YjJbOS8+t4VZw2yK/rU=,0
dQi0USRiEbR3qAle9meX7YT4bG4pGRmiOVx0JCxvJc4=,0
nF0dw7Oi66vKEqx5lOvBHhw/9YKMkXTuGHIzkQnN0jc=,0
Z9TTe7EHqfeVnte8KHnoGDW3dpliC0vLS5zYMcOl4AA=,0
bP25AxhZ2AeQRn3u0IoBdvfAueOSgvOUoPs1gqXA110=,0
BZfp3ppeCD6GHzo0f72bAHCRiFD9FDvjlCkUmswfzlM=,0
kFh4u1IRDMZEcJGcSQK7JQ9UqAwrM2vAaVAVWZo26DQ=,0
xT6KdT80XyzPwTfC48cYKrQK7u5/XZ2lzsyIeonkvK4=,0
PEhT9vXcJ7czLqabLoccXJ71FXwEnmQji35bL3u22vo=,0
6rYVSKFQSAJy66lrXWR+gg6IfZui6yUs2+wNiIAzlFE=,0
qjM9KdZNzCZ3/e64pworHeAgrmef1mZ3//as/uNy3/s=,0
CrG0/ofapmTVHUGpAm64O3vcwi4EOSBPbMlLxZv3rwY=,0
WikzE0hNyt2J+cWAZwwBfgt+ULsKDwBvfnkQkBPeFZc=,0
PLyIAoc4+PbPgWaIm+XfpaZlgSwWeqifhdfQ46oSbzo=,0
kEoHjvxo8dc3fGtJf3h1pZB2EZt6hAiBNi759EGl/DQ=,0
o75877LMyEf2bGctKil5fkxrC4zQ2ODT4EdOWhJsli0=,0
2FRtoX/JGrNVz0Z2D8UaVUAUdCGAUwal3R+I/mYMH/M=,1
fsT30sYWiN/9/deRpUSl3ofcaZoKauUofdbcTNYvuf4=,0
6e5BZ3ecbZk+ww9YZg+Hi+KUuHU26TTrQGumqDytc0Q=,0
oe3WuOCdnU8NTpMCpNFjEr2aOLGG1xgrZzHEv2jlLmw=,0
hx9LLz9iTUlpAG6KQId3/cor86Zv3kkIWhIb31wGPXY=,0
TSPp6Lmbg0p59ZFTgEwyrJD79MMuMTSzlMqHmBjy2rU=,0
2/i2yoCTDcV7jr4y9+CTb/E79bGgteymaIh5nQEmhTI=,0
+qojXisicgNfVl78q/fVQqHVgnquk1N9x15RGdoamIg=,0
gFrzQT6JVF+a4LnC5lZjsV+QBH6Fz+7/Sfi+m3BAFws=,0
GtsNhtg6SAwxdp9rE4zb6np0Zh//eSAJXCLEssjoPhs=,0
evQNnmLpHOhq/B16qqu9Dzp1PLoBG/MVTB5KGwhGv4E=,0
2L1Xya4zgZ8ONmf/EnKALpRIloodZzDZZ91TLO6Tikk=,0
YkhbScgDUuG2h4XinvbufiWhvc+HSTbaKYJJqycMbFQ=,0
oclge1e59GSxeki9ilGfAoN/4/2QZBmPPovAvv+Q9/I=,0
wEg0VXNvvME6Io3Ep9CNDzo2F/uXN2jxU0jrf8BNz2I=,0
XH34I/IhCGbN9KimZLXsopCZn3iSUXd3S9iBafxdHZg=,1
DqJIfJCIwlMIW5uSbexdN7woJJNfEq2LwRRdyXY2blw=,0
FxlPjEjNaNik1QN5sr0+0MBzAqbUcyPiYToDQOXWbRs=,0
SM6y0GYvl7MLl7eAeHrPDcJ8rNftdz3HR+Q9Rigs090=,0
tHHWNtfc9Trgzltvi97KMzFkK8Q5BZ1ZSs+I5xvHS7A=,0
tBRzRMk5ZRgIAr7/JhCqsIEw8Age2TNXf2U1Uz4dNXE=,0
wVxVZ8BW/CtWvFQFeOHaiPK657AWA34KjwqR25VmNdM=,0
WGGJzTv8cMn+ELzfjRDgEIagkrSRUpvBrQeCH+XGODA=,0
U8gUpfkA3TFL8ga3qV4EOSFDJ6TD8VpXysWpGwQCeno=,0
lHJKHE2h2nzfK6pt42FOnOGcVj1qlIx/d4GNEaX/vPQ=,1
GXv9azH4llA5OEmmdfysUAtqT4eZYhF30vqatqyjS64=,0
jscrQLluxUD6C0c7tNHA1Itxhx7icrZ/USfvqkybpuc=,0
bLVs9DCxNJoDxDK1PUF7o7LBUJLZchShyjBh7K1Xgec=,0
C8tQf8OPK0ZOf26QWc2Obj2FxGZgtp/CZ4FtPrdHzys=,0
4ZNYHFzpezkNoUdrOCpOu+vBEnoBEHroEL+vGIVhm1I=,1
SqLWMhxaF/N28E45MqfJRkO78sqV7p74yUWxZJFzhkk=,0
tMHfseeDMQkAkk1nM1ARO7ueq2EZJ87i1ql1Eos7LnQ=,0
1TYQrFQ2tIAs7gUWH5eiQbqjjcgjX4+/qHcWQxDhtrs=,0
AU5l4KubvmHDig4rc5hhJPs5wQiSH2DnlIpiYGJ3BvE=,0
CEjzmgMdXwxLSGfuTfoDktP8+1xUqkP28S0Gf/aV+Kg=,0
dw2E18+MXU6heNYxc04VKyVLz0snviaNOytGfJjOxLM=,0
opEVpHNIsml5iD3AhajXA2xP8n//y9ANpoU6OaamSp8=,0
/gPyTNMb9QxgvZ07Tokz/FfiOPlOk5qtKCC6dOlAUK0=,0
r2jzztz1wg9iKvyPTSJh//Ay6qSwSWGvhtFMaaj7jkk=,0
pMUCpuGJkE3Xjya+pKOroestg2an6o+cjywLarad3r8=,0
hj8SAmgPjjBWJlA0x3DSo2YMeEiiwJ4uVAo4MUgq0+4=,0
HN7QdXt7DbAwp4KeCkwdzeaaklw7s/j4B/Q9Mb8tCZI=,1
YLQ9T0o2GkXJIHfddXhBi90s9ks7vjjX15Ii48vmehI=,0
S6e+oTWLo+sxW73tF/Wryun9kSavoxsYX6oioTXeOd8=,0
o9JiqdsfzGn+bPiJ3GrQpXdjQor26IsLXfdLA8DwA1o=,0
nyua9cHZTReTm2PsP6tWZjtvvfJfiCmf5JeTu5rNiTE=,0
UqctNeG3GgVQ4rurXtNpi964lByQtoM8bSVjIOg7fl0=,1
VhsPnd89c1KKYiJj9a1PFtxuC/oNWyXKCiG2c2cKt3c=,0
NRSYaTwpqy2f6ETZuXP2ofngy2pYbbOJD4d6jHCCisY=,0
U3TGLgvhhhAnyYcLrouPh3BrCqxMnCVNGWiHHNOOrJg=,0
sqCcyRr+BQSTwAK/LA7qV2uWEAjTlQHdKouXoqG9mmk=,0
bIrpe7nAWgjVrOFBXpZ/IVtnE6OG0LVil+AQtLLp1oM=,0
bbY+rnUCFGBXH14beezDaGC1YJSDU5etn9Vr7INqwWM=,0
lxXAn7ASW+7VqXPQ5HFPYvH4CCYUcRKmXx/wtmc9nX0=,0
ZezZ2oe1AvSiXLEZBE9IAOAocVAVvjCwiTnuV9FgRP8=,0
2GKDGpPGM6LH6YSMcOJqfsXxZmzybo+Wc9aqaino5uw=,0
w3lGLpf+/DeYiIFGRxmuqho358V8CMVrKbNSeM8TsFg=,0
hDWpb1zVZAFAFD/httJOpkPJ1zpohWnjfhbnSGv+cEM=,0
mj3HffWXKJoJaZ8SYiptZlJuqEGkLRXUL9yNai+m68E=,0
xKJ3DorKq8l8Mi9rymkNjNcIw8cP6wfSMt4eLYVyM00=,0
w9mgDq133C1v5QqVGK171UXBghPIcVnI5jRwslTywaY=,0
w02WkO60WP4DbbenqOpL0XBSgtbTEv03UcYRw/zb7K4=,1
3Q+OMLfYAtM5a7GeM9PS7wa9emysYK4FVMfaage8if4=,0
0FBQ1xAOOCkboA0d6QvISOr037nZ5vkHcRXyKY2fa4M=,0
lmLz5Vq8CWXKJhfpEh63HszO+TgdBZs/43XrEEYnuGY=,0
/GRxPk5trJWwwYxe0JZqT1SvV5wdfB8myk5heSsCpjY=,0
xyG2wX3LyfLqS7oj9aopMfwhLe1pSDbogcjjLFCvKdE=,1
KUUJYH2nZ5S/1wSbr6P0/RX0AZfN4IQhiUtGe4as0Ek=,0
xuL6bbDBUImMyN1b3DAgZoYIqNGk47NWqs97pejl06U=,0
2DgwnSr0wcAKs0oDVybSIb9h7sM2WElFHKRVTuSDDhc=,0
uMWy4/kESjT7+P82HGhspS/hnHXZ9j+EFIHpBaeNMpg=,0
dHGcUZIR0ArU77KZc9grfbOQuS3wn6woxrh7uNl9P00=,0
80BRtLpSyciKNKTSKLcKjsIRpW0a65i9Jhyx8TGZhjc=,0
rrm/QvlBPCND1SiUhcvIJkHXqLkZ80+Zq4OalUPRUwA=,0
7aziCMMB+/mbEnMggITtr0ue21PHwRfzbpZU1Hs9/fs=,0
kwvSsm3iB58kQb+19A3bHDGDyBbHGQHIyM7L0nzRTz8=,0
cm/TIkXgc5aiZ7KGra4rP6iUeL4TySriIw+DfxXVtUQ=,1
WRACIDBdlBl6MPNn+W7eHzQLVnPzrQPwz3qLs8b+Ttg=,0
E3RvvHQka/EicYx+gxFR7VyTm1/cy8BYTZWvtgvzljI=,0
hfZ9F+M0hUXYxM0+WwKxD24okH0j3J9aZ3NdVzdKacY=,0
B/iypNya3E3eZERRZ530grXryMTISr4nBWoD/I0wcQA=,0
CIGLE8PDuVSxaQoYCIf0GU4+sbnBD/ZGgYe7SftlSKA=,0
YOIuozLqtkisGk3ieBM+K88VIzyDXHUjXfwlMt7LcHs=,0
YLAwW59LHSEAVc+WpwYzuYB48c1mIZOrjF1J2Y1h/Ls=,0
iBvh4VcyEe7hnHk6rznyJrtJ3qufDdrPzl3nB9ueUE8=,0
FYwizT7gqIicbJHKvQ5ATnyl2wexXjjgf0kx3J121YI=,0
f9Q/V3xEGOGt8bScelaJb55s+ctMicRUITBzO9oiX/4=,0
NJ96Ql3QHtRAvRMhKOqWsxpQvV1jRmVasoGZ+FuOokY=,1
nkW8RwZU3h8NQjqApP+McQuf9iDfu/zllWrXswgEtXo=,0
HgqoMfHrGlyz05+/SQxYiM+ZatTVl3C7dBuj7Tgv+zE=,0
1nAwiifsS+QtB6YazxgLIyfidAw46z4N4kG5sy1WTsk=,0
NE+UtFHZr8nTQBG6GFh6Ze83icE00jcJBhUud+AysZU=,1
MybyrRX5dyM2jeKSpXGqEa6z0wFe/9NiIW+4uGzXt7w=,0
kaz/CptUNdawwUt/BDWlwyYiR7Dr/tza+CcFTwR7Bqw=,0
pUeSBp+DG86jdKE7AICTzE2TsQTrEiuFIRz3P30U/rY=,0
vRKfpja34+sorLJMjxv9bEZC89M4vhVVP0CLVvW51yU=,0
PtaD2rP0WyXuDTyt8popPFJ+xd5Prjw2tAoR+ycoN1Q=,0
g9jo1hF59bg5rJT8jJgNI/6VnbVkZOsJkSY0QqnTzB0=,0
qd8vAlel8v33i5IqfZ14BDdWwMtmhgozlJxT7ehfCcA=,0
n4GR2+VCE88gres2rTpJK7/Uzb2JWekrIIb3BaVSQa0=,1
2E0ZcgJzm1ThtBefR/D2L8FHV5ZvC5y/cAqOxPI/0SA=,0
IZeGMcPkG7Cs83/267Dfou1QwSceFKAA5YpB4nQwPy0=,0
2XG/L2UQIXMPvpfOLVIpJ2GHnrW+IhYa/5hofiB2IE4=,0
/3W4KsBOUlzWPFTXLsQoukoANy+HG+79qiuLHzJQcgA=,0
K5M9BHHcnwFt7+MsqRdQLrElZBRt/3fkRRwl4VqyMdc=,0
L2Rl8ocG/93GGvyxBCpaI107jI33GaSztVz57SRn2sc=,0
FAagBkrDV3YBScjbIo62a1lSaBc2HcW21SkwG81BsrQ=,0
dlQ0Rpw6WUBgvdxExUlAyPzfn8ItkSAX3KrOZJMzcSY=,0
Qy0kJUor727qKA1w+mP0Cx+D07Li0LQ8GoXtnJ9zPO8=,0
+Jy7dem2OOn+uLvTFHjhC9MfDXqbWzC9XiOb+kYBPG4=,0
8Xy8rTaq6eGUdwTezggSFS3m7+xG//CwuPpiXcf4hqM=,0
gWQ2afeN9cO4iE7rJ22GN7OsgQ7kcJa7DVsOUiVub3Y=,1
Td7GPgjWT2r5mz1cbJaHDaAuj68B0hTYxJJZIZRrFf4=,0
5mVN0Yuglb7fM/yY5HhtU/OcWSCybneELHbYw2u44Zg=,0
3v29yRrHzCHvBI4Z3k5gtNakao/FigZbLMsOItI0rH0=,0
mWFTohLbHO5THnrmWLHjnzysgFE6bDuHbbnXv2UNxH0=,0
PYM+zKQBKzocHx3gYbdBxZBTOqG68wg3J6u9WQj+/pA=,0
qBX1B8bYgb8mXRjBmghqcW8T6XEl3/08rKeUMGJbOys=,0
uO61luIgQcoooZk49Wz2zf/2YK+ChV4ULUchkVim/kU=,1
RZea5cjQMmC1CoJvSEOd4qcKWqXA1k+N+C62MpotKAQ=,0
y6vF5EccBGCwBVTdBZSsuENGp0pN7M3dKHqjPXHUEoM=,0
MXRP3JjnOtXkSd2fosrZgswbYmItShe5uXYGcEBOkwU=,0
iuqWmw1lPkiTe0S7IGyNa2ygeh7mGNZn9WuG++0bjo4=,0
7lGHQF8+fmd63SfD/+E7dmvJF0ED3Fwa1bzDm4UrUYY=,0
+GB6i9w1mC/g9P3dg6o9ynZxljkewJA2fayV3DQcX74=,0
8pFQhKyG0HCThj4txloTTYtNUrvxAGVnjela2rtJmXs=,0
inyzRNIHm2Y1ARB8VkXqbNi35v4Uwe/cdeSbT1KVRmA=,0
vsaVIRwkaqL8/FLe7m0+zS/lZqo9PN9Co/hS2urRZOY=,0
Gzv+6lKiOdT1DTJp6L8lvDm2pPchM+ubIirb0hQoAXI=,0
GIwBqOOPWIIminNyVnN2E1PsKY5Au4uz531RymOEcNg=,0
nls6DzsMu8tpjMTk6MCPj7BUuU4Iv1QUlvEm3HcfDvA=,0
l4JKdxXkGO6rwUj0KyIM6q1wrdKjMx7CJbc4a8LLJ+Q=,0
kwOVK+ktWLU7gj85VZr/31nRXGcjNjX9yhn4HWSh+nI=,0
JcLa77tmqKLvwIHc0dVaUijyTSUfEA37XTQfYmqmiHA=,1
8lPbQco7aqqp23ulWzN++cqxPcLwxbvtajzvpQxTN5k=,0
P5BMu1xhH2VaFrPDwsUERb8SXd6HmRifRWRCLulydwM=,0
RMzJ4EPXQr0T/YIvbLrADeMzc6rLEY4GEiXZFakKAvo=,0
/HlZvocTN/8KQ8rYffen8306Fw3jw3aXmNFydDX2sJ0=,0
HPpO2GpHpdue91IoQPUKhIFOxP02sxEKjnJPzquqC/8=,0
scucmtkYpm5MCHlrFBDlne4OmYLER0HU46B91b9qIbQ=,0
o3RDZm3eMONB5TCQHyn0byfGeLUUUS/hCASgUrbWotk=,0
OIjw6KTdZHp8u2GJLJxyhd+BYzcCYwRKkc+vXGDu8Dc=,0
LhAmxVVyqPM0G6ZxIMXZQVEdysxJk33C6/b3Mb464K0=,0
FGcsMl4bC74cJMUeJwTxQIeOZ9BLMV6Thi5svPHZEOM=,1
0lEnE/z72x0tIWMP+DeqKiAuc5N0Y68/OJdT3XWSFeg=,1
CETAb2nA/WrTcLZ8gqbfrmd+Bm9wAKGSybBDQgZTHDY=,0
OB0rvz+66WSmbyezkqYnV2on8PFD9hPQFn18iOGObqY=,0
PrWmJZRDL1P9Lx0sm5vL5/v6XluMjZC2R2pAOAnOeqE=,0
AHTegDFng4mh1ySxbatHBTZ5DgU1tblvEPpcSXLvDP0=,0
slBo7Lpco/aCW+/Hrwai/lKj2EKhcA2zWnxyYVmjjk0=,0
fEsuonKYOGqxmUDFoIyKOHbV8z4JPc23Q7iXndnJV/4=,0
QO0jEpxTNaaFI8JWixSQroKUtIZfVHwrbqnv299Xk4M=,0
Qo+gYvhi/OWSdoXyKVot8ua7NVZlilPjkn06IzSH314=,1
IqU25Mzpk0EJ8qa2olIo4ftsT2ju4TcyzmpxnkLLwpc=,0
QvuE4W3+Y+45LnjGDTHKVe0LXKto4qkv2IkLw5n7km0=,0
+80Ee/TUpyzPxYuK+k70qZIse2UuAna1AK+IzhyTTuQ=,0
vn/bQfFu5VIlvTfzlzW0OHyhGuJnV+6lmiXozIyuOPk=,0
DlkuCTuleiS0kekwGvnx8w0I7BSqY40jH4KvGKVWoCI=,1
J/WclKXkUy5piMJ3OrSUF9fxbz/0hfOpkXb/EI8nlIA=,0
wdYGSnoCF6qQgVUDPYrlUJtH5ZXMzzUGFUginDKdtds=,0
hF2nKXdn4/T3t4EgAGFAB/Zawm5Fcp4aYFk2/K1IIdY=,0
Gog8iEpQPQebkoNO8FyMmZMS3MBBnv1nB13YmrvZEc4=,0
pPDjCWClw++mv5bEypS6tOA9E+wX85w8AL5I0nTi7cE=,0
gHHp0hyAALl3JHCJRnPCdLgKPcYCsNhqqneyxXZHpdg=,0
WcVcjLqTYrcexH5qP2Yx3GUH57OksSM4yLnvMg+AuV0=,0
YkYJNbwUhtmQGbzb3T9x8/1U/5ECBub6mVQoFTfOoFs=,0
cF19haTfQHL4HC+leEMbkT0KRx6qaN6osQmYFTEWaoo=,0
QKidkP65IOyTEAW3xyOeBbM6uN+0EoNe5Go9jQUjKFE=,0
fM65SYtKOIJ1UfooXHj7M4HlYvdjUUm7GWHY/m2Z9qU=,0
wchSWHl/pDGF2u8Yd/O5LSxYgotFWtjAkvqcxnjADFM=,1
uhEtuXYXVs459E9D8AsTlYPqBLiPc6wMIZgpUpuUiBY=,0
qV1DuAcy9LmBzmphbZ1i5FOdEe0n+hDY8nMIJxxfOj0=,0
Wo0mdVrQYl9vR1damGStd3H2vvTQPY6RnHe7FpuGHxc=,0
ELXQI8cTWTlQY0YOqpsnHKqWFD5lp9ZV0F5ETIGXwPE=,0
oXxb2voWbLKHaCKJz3pwg5Da9m+R/kInExQPHcvimvc=,1
bpSaPMogAwXBe4b/sN5JM3l49qnecragZBfwclpmrf4=,0
CMBEpjozU558eB/82Dovt0d5YPy0RXtvgIKkPRUi4Zc=,0
5wXGljZVB5X2qfdGo+tyncZO/7NxSX4a+D6Np3I3WmU=,0
YlNMTI1nu8UXQ4k7j8Ex3x2PV3oBD8X/BU28B8bNYtg=,0
8PQIY+jwPK2RGN/IEo2zLuJVcOEcmCG/YMa7xZVNRMs=,0
PXt//Nq541GGmcjQOAP0C/v9G2nqltsY9O+iPjQ2sJU=,0
plHJ3DyTBx9PJTlh85jaYbfH/1QEir0Q5+ImU/TRfUg=,0
yKO0Hldz1CnBhr7btD54CI5mcTcovrSPAO4ZUIADdoA=,0
UsU8rXq99IW0WEBxOInK/3KvPptYYnK1e6JTiPFrQy0=,0
2mtoIPeftUa9fFMk0XO0J0Frsz13NL9udmblDCuubmI=,0
nz7vUn6iexKYMay0VLSYqbsgJ24YmIh399u/xMqJ/hA=,1
rZ0evDEtEsMIsX9rN2m/WUS1OA0MP2wWTsNbHmfa/2o=,0
mntPH0uIjblVYrXQuJxJKK3dRCyv/9zbrYltRU7LYPM=,0
iIm5RjovhIgsoKmZP+cPPEjVrzo3biRrMt2Iy/CUd74=,0
3QsZB9WGD+KI548PXYK6V8KBAi87+3ouUG2BGpF45Mo=,0
OItABPeOSMpFbTpCbhKIb4zND2vklauNLU0XwjMXBnE=,0
Bd1lFE4Neaz8Rb1yfPO8Mt+3FIlegO3YreUxiJLmRQ4=,0
28fyP1pt3aULy41m4v7WySad8AjMhy/YPFXAi8ibANk=,0
egYdqoYrId33scg1Hc8C376Qgx+UrhcXpuCyCLM8Q0M=,0
ntR5hGckL+Dn+pzGtKJluaFSAjYxdRuutk1kBzBzDwE=,0
XJjf8fvgTAYK0eLTthGh4WjSStvjK++jvSM/Z/0UGSM=,0
L10aPu8Cs/zx2p69wsLYs9mccbavxJO0loi2I72nCt8=,0
yx1+UoZa78IjzTb7+5ErNoEqjEfDAISy2A+q5d0FlFk=,0
ordG6QMsWYFZxP2PTDCuRNH19uqY6Kuzq4xIrKVCUto=,0
qNvMSI5ZGquWfbDqdlS6+QRYr71pXilH+qBgkbqtQP4=,0
kpvZ+OYq6bE4UJWQOQoFs123m6i5tXl721DbPTm4hmk=,0
EFZvHt413paRpTLLFUAa7hJUqQ97XjxfANddinW9A2E=,1
Dn1upRzydl0gLWPMl3s1ei+sXfcfUxbq62AQ6k/JWL4=,0
YwQ5lnmsx2jOoU4iNAwpk1fq92jlIx+ePv+K2GtQfH4=,0
q30uyj37slDcnLF2gMP4++KkPxEO0dgz8wox367bLEA=,1
NRJ+uhoe/KC130SWgZpD81tmHqWAt35rB0aGm5wRWw4=,0
j+zzf0yQ5CEt6np77gwdEs81Vg2kCEUcCZ+7wGleTek=,0
S9JDooCP8Yx1v4DXxCUa7rnpNDXXOQsmEr8ZYoA9c2U=,0
K1IY2eOlVhva/XuwrprnFQpGrPysvBvptqhygDmJ/NI=,0
eaHs3+Ob2Yspkz5oWyMiDsO1BeG47r+RkZBa8TJuJzU=,0
ZS/2NORhVyju8/U4lAnG4iaZTDCiR0HELs9/pyF+Nw4=,0
qL8sVt7RG4dKaH3BuNZA9fXAEOc1BDHurq36By6xSEo=,0
gdaAKKgo57ycJpG0yGgWSBL8U4hUujVtmRlAcX+G7v4=,0
C9RTPWn0mjSyWiF2oU8jmcl0fUKBD+9k/0jQm3DlSJ0=,0
Q3biZaUt15NTaeBE9nRa3TlCr7R/yuI84L4laWQ69oo=,0
pMKSa9gg0q9xFoPqf1nb7DghMfLVjvuMFu+uzizxNfo=,0
Qivd5/0lULzGrZmeXQhrBjzNmur/ytrGe/HAxi6Feco=,0
CpHRHueZGGhupRCzoJOLKX70daF8wO/u/OhUCI+wg9I=,0
fZvVyI+Oa2D/GzM76/Y+dOGf8kWbNTwPoeG4lU7bn1Y=,0
0jf7EHWeMeoLa1P8o8Sp5GEx7Y7H22BZRoQ/rCjd25Q=,0
t0tIisKllUEqdHsRsAaVASecZEOBIqRN9SNVoGqxG6M=,1
AElesjApsLM1AzNB9Z3IuGrgTtltaKz0Irmm26yP7TI=,0
aGsTOzfV8H24IP9i04+mlIiG/w2WtxiPot9YjXT8jfs=,0
Yhl1/xQI+5EktAXkDNrOx/hSi0lENPEC43exd6Txf60=,0
cSlz51Z8cVOhImwlNiZLFdiEz8jSpGAr1Ui/feJ8+0c=,0
rTEvu1AjdPMi5FV5KcsmIWfLAf625a1lmrV161NaHLc=,0
ywhGFdYXMbP7z7n/VGBX1wJfvnOnII9eLeQrvkD9vdU=,0
SGlxEQY+4m3B2+BpkIEsqtgQMgDbW8hGzdTtReVJ3q4=,0
vFpK3PfnEmS8fQNH+LK9s/InWySCtrDjflJpCSwC0eE=,0
xQ1fe1/Tr3V5rkccm+6TY/kntWlVnTl1q869H9XPAq4=,0
1Y4fnsjKLDRO+RoPoLHpImobKpyKDuosU7ddpJBxN/U=,0
ayqP9/dInnRXiovnBMY0u+v3OEUTwQ0Vb3pm0Q3AjDY=,0
/j2nL/38ov2tXYaQ85hv2vTo0XLW3ftNGNcxc9z9QW8=,0
AJRsC7fno/GOhgOwa2qP9mIS4AO+dXy6A8OfyRlGXf0=,0
UrubowE8eZxHyB9Nia+HwzotMNFTxbLFACjRkJfDST0=,0
3mbLv6aN6tfqB3dcwgWOUeZwDRHPa35hVpQRbFdGjh0=,0
cRnTfpdLnzJralhGHQxkT6nu9QS+d9661fWnBURdkds=,0
x86O20Lrt+87yhPmUuuMOc7kaUb2AirOXXm8TlXccf0=,0
j3XEc2JRAcg5++DlfQlbQxTO2bOnAlKhpgxHWKaBfyg=,1
1jjSjFUAHnvgzbMfgO8MT5apbIU18G0RGLwGsbnkF38=,0
2q9PSptGupcCCy8sfI+4zPVqK6gbi2nKpCw/5M08zHY=,0
SvJdXk6WxaMQvTodI1ckSO41ECqyEc7V2+sv1coR6Po=,0
+s3VYh5UE9ADzDltzEhOEPq5imI4XWAkYNBXGNjIju0=,0
bxMzWlVSDx8kHx26nRzeINRRRdBxPaR040fISoUuZnQ=,0
8utsXdlLsH1cm/R2ALful5I+4lVUxy6uDJBIdjQ/CHA=,1
gLErtOl/3cpN44v2WdXbweSmyA8HIomyHx0RzYU6JB4=,0
3OMLKb0DmbER1suQNj44w22bU/yUsvkhfglrbJYWYJ8=,0
gqoeq3dLU08k+rMV6umw2wvFLt2hHxmkoGinYeR8E/E=,0
+vOZEmAn1+gFKhZlD8AfETMl6o5pUaknbneL3aS4tb0=,0
J79sMaXMyNrI3mJZc3woKPHToG4PvIMHVR4MjmYP/HQ=,0
m2gzzOsX9thvUFAkQvzZ4Uq0UojqrgfR3QMx+rgtdpc=,0
7nIlp1Vc3Il7WXiH3B7QkS94YAc6mi1LXRJJWddjL4E=,0
aBdGaDDzTegCZBmo0iGuaRarciui7qQ+0IvDMeoF+lA=,0
43anqB+FLeXj/KnLlbIr432jLt02/Zlf2OKZSD4CG3I=,0
XLPbnyVo5iuXd2rrUlU7F3sDcDJyuXSw00VfddAE7ac=,0
8sRfNLcjkCIyu4RZoViUj14YT3hJWffdQjHyXfrN6xI=,0
nNbH1h/l6AO7qX7hQPJZyPqeRIdf3r3kCFbJXLcK0g4=,0
v4jWWiYHEtO8fqb8YlJWIWR/NNOOxnNBCjAce+BfNNk=,0
7uqjgyDsS7nFaU3wEWW0eX6JfzXfV5zQJRaEcRnrnfo=,0
malCQ4KJVktUlxWSTXgztIQlfLALUPS+Mewz5cyRslg=,0
4Vi7y/Ge44Xfd/eY2s/VFxf2y7C2pYE69tXabvpde84=,0
xFS+wNGpKGlFHMKtUCm1mB80idE6f4Sl3CvYYMd02S8=,0
Z43kSKfzymggPZFJFuZyRKXpsnH5bwHU4nC34d2jaG4=,0
r9UcTdlgDiF4xvz0X9trmawva0MOiwVr0hUaI9yWjGQ=,0
pBYg6irtzHaRBqzuTLHj7Ooq2d0CF/sI7JYnHiAkntc=,0
ewrK4gpfkoWrl2Z7Bz0Z5c/lL821QmI+k2mIf89LQfk=,0
FzOhvXzKx+RrkFbmW2uQMgD9rRYx3BWO/j/ky8dIjCM=,0
DUcgch5kqKLpJD32svvPSsX6XWuddk7xhw4t48Skafk=,0
XolWpq4zn9yWQVM4IAw7oFK8ZEJRCJDFBBhKS8mrAPk=,0
/Ji0BFn8B3Et8fipB9kf6VsXWIrB+d8GoFx4wC0xxFE=,0
