msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
RxbpkRMeHpRttLKb3T5wMs2MCYurdellHLL4mwa0Vvg=,20170303,1,0,0,1,4,6,1247.129
Xyi/uT0taP/vPcfxMr7pvTawXdUi9IcfHqlQhZRz6P4=,20170316,10,2,0,0,12,21,2935.653
UcDcRfsAlN7sX7RiZc7zwIdi75RjewKc6pHMhkTr/OA=,20170326,2,0,0,0,6,8,1403.848
AS0w+ZK+98nxG/SybHEAdVDKG0sf1xE0t0xyuokF9Ys=,20170325,0,0,1,0,7,7,1870.625
tIalME+8pZ0Y+PuBlxBfGo3T/bsEdNODEM/S35k85RM=,20170329,6,0,1,1,16,19,4455.201
U6KzChXoKg/pmRpOypzENKuQCelKNNRrJ+zfN9jC2/w=,20170311,14,6,1,3,22,32,6354.521
S4dXYFuX9g2ouhLfsTeZO3DnJIZoM1GG0IwA5/1EXvU=,20170330,4,0,2,1,12,19,3793.127
Ley7UDqoXrunYQIF0UYSpZKPAseOxE9UDNDZiYNFbaY=,20170329,0,0,0,1,34,32,8259.775
ovA3FAhZyaCsuogrH1LVPpXhG7k/7KhggeJHqSgrxP8=,20170331,23,1,2,1,19,40,5713.251
poEYTwYX2qwmtQM/Ohwozl0O9dZfGTjlaSH7iy7EVLE=,20170315,36,2,1,3,10,26,3543.2
Dq1bdfm+ty7FW77OX/SPFtnQcMEafa3/2Jg7jGpVCdM=,20170310,5,1,0,0,16,22,4289.357
iOgxpwvdnQ0w6Hq+JlnGkMfkhUXThjhUXIBpX+wGCM8=,20170323,11,3,2,0,9,24,3065.181
E+3qHb19bzMcHiBpF4QQpIUe5XM1DcGFQ52eHmU047U=,20170305,2,0,1,0,8,6,2880.621
xx4KcQxm+w70HOeJrkfaxtCNBX17kx/n/iuPZ1L+rFE=,20170330,0,0,1,0,18,16,4867.99
CKPKp9l3rtTrx9i7DUToJxJs2R1UmKEryDfoCp85aos=,20170316,0,0,0,0,29,10,7197.431
0ukTe//jkyVZajb7Su0wi9q7Wp4PYRnUIQpkxkIvxR8=,20170331,1,0,1,0,8,10,2281.194
W83HLFghRSY6ve8prTOSUmrZKCgV5lw8jIIDz/m1u1k=,20170303,1,0,0,0,12,13,2786.098
dLgmvtMqroZv3eOWIYd7aIgw5o8E/HJQQBQJWwe936o=,20170321,15,6,5,4,26,54,8864.324
vrU1QyUAt+JiXNPqxFh3BHgqeE0x/Q8GzCJOZ2nMDZg=,20170306,0,0,0,0,4,4,902.975
QtfcE7wpwXKTIzKCLyBzzb9tV7QyW7IBkbJXjh50FAs=,20170303,3,1,0,0,1,4,227.837
WI1o6U0nnhDhbOJDgYaK3paxsZd/9lIME0vh0FlLsH8=,20170326,5,3,0,3,31,25,8985.955
4TW4oKmX5XH6dmCj8ZRMdaNj3QBQNQPVo+exy/Gphpg=,20170319,6,3,3,1,137,99,34321.389
pmVsr9N/qiA22zNN5LzvEBvnpVAM9wC7VFp195h930w=,20170309,6,5,2,5,407,36,87611.633
YspHsQXaQYG7GJdnhtYaQnwTY9O49xxJxOl+MyGaSpY=,20170325,1,0,0,0,50,45,12645.722
hjdpkMaxDtkW7z9OTlwTFPMA6MEUiuPvv+zgJ18ySMY=,20170316,2,0,0,0,0,2,46.864
5BK/mQqZdCznhO9shphwZBF7VCZvAsNLCl+RhA14Ins=,20170320,2,1,0,0,9,11,2135.784
ByqPizelojl4/25+rAlvwOt3P04bTw/7TQBu/zxhIHo=,20170316,2,0,0,0,20,17,5170.348
n3+XG1QZB/k1nq+kMXC2cWLTkzHnV/tYhdeWSRDUH/o=,20170330,1,0,0,0,240,174,60715.779
5gAr9OYRvlQ+43VVusArgoXq2lv6cReI/oEJ3dG5Dhk=,20170308,0,0,0,0,21,20,5232.958
wMBwhxmSsdVlmMbk7gs56Z5qIaJfmQVntW8rg2jrKB4=,20170306,9,5,1,1,52,25,12847.068
W4kq45QYEznAZlOOsq2RTyF9SQQIaosa7YwW8xPTD8I=,20170309,7,2,0,0,13,14,3027.682
T5NAtvEZfgkpn8JESaFf6pX6kESJivgEsvRB/n0Y6aI=,20170322,1,1,0,0,1,2,335.122
AEcD2g4WwUX3If09x9QUy32qV03yIVsyBLzYwBGsN+k=,20170314,8,4,4,2,244,72,64506.673
2f9sLa2hr3/zNHorDX4hBsqTCUch1DknS5KSB/Z/A8M=,20170306,0,1,1,1,17,20,5197.278
rVBYplpe/HaG5vo1tNQvr5UlBUU7pAUmyC6Sk60p5CM=,20170323,0,0,0,0,142,29,34064.802
9rnpSyOzZ4FFZ9B/kWJEv7MFu3BwX54BbbEE7VDJsI4=,20170323,10,4,1,2,43,55,12405.63
U3WCe941/IOt+pdMvZOIqDVut/4yKsk6HvLltGYTUWo=,20170301,4,1,1,0,45,12,9993.243
RlvFGaYR0+GzeBgUssHYi1nPFC62lWYDhoSb/YyAZd4=,20170327,1,0,0,0,22,23,5062.855
loW68xnEPjzA9kidixJScGXfwUelQujBBkDw7hTkDws=,20170305,0,0,1,0,20,21,5184.682
5P/T+LEdC/OgDVY03lCCN4Wj5F+K0C7qkpuy30K7nqU=,20170328,5,0,0,0,17,15,4355.045
T1mOkGoICHn9PQCmLICAuA2Mi2DP3hehQxRLrzSbrXM=,20170323,6,3,1,3,36,45,10142.274
0dqioYKg5HHTmslaGa+DE1JbveOsZucdPQJ3BEF5sD8=,20170314,4,2,0,0,42,20,9400.999
fJMgb4R+eODuPV4ZEd88DloPReplemb1iklGJOEYN4E=,20170322,2,0,0,0,20,22,4790.394
j6agb7DSa19Tc/x5pajtvY7fVTEvh2ltcTfJgcw4khc=,20170309,10,4,2,2,15,27,5331.49
fG3MG1lSfGQ5I5wSQD3iHeaMaIrx/Ol1TeUp/8V0ujE=,20170327,0,3,0,0,4,7,1416.619
IEwIZiooSdzTdX16baYGoxdTebbeYiUn9eXg84DTNSU=,20170304,0,1,1,0,20,18,4438.899
QNz7pvOdkJk/+Q5f/i/hjBN7Y9H7dQC/FaWDTlVfcg0=,20170311,18,0,1,0,6,24,1841.892
V6ubxRb+9liCyWW3hmzksARIwjRC8BvGJJ/5rIQ6seI=,20170328,6,1,0,1,132,136,28911.859
LFzFBYSgYJswI571pF19HYUmyyjl3kIvqIgdJqO8zFQ=,20170309,1,2,1,0,5,9,1789.523
MHW8Q/xQef/XArWhXMkGM+M6NI6K7Pz/c9m0WJD+pr0=,20170319,2,0,0,0,37,35,9132.935
pbO7LxWnPwO2m+Koe0aRrxvQdxx/OE5p6n/bmlj1Eis=,20170307,0,1,1,0,7,9,1854.897
0vQFYLolCZr2iUuwYB61L07zFUAtSSVPTunsZyQ8Cmw=,20170324,26,5,4,4,40,66,11830.726
P/kFzwUlrbI0ABQT1IHX+NLzvAYH8p+k6nrIMc2be1E=,20170331,13,2,2,0,42,49,10563.853
5VTF+1AwQxfsBhZzmidj9pQxP7I9X0qSGt0yEyHnAHg=,20170310,6,2,1,3,24,34,7205.711
cKQcBxXimhGA44jcGFD49RVvWFG4vg4NFJksH4SHpsg=,20170304,2,0,0,0,5,7,1352.422
U3q4kZuPPQLBWbAmUJsNEXbZdBkB5pCx49WOGrVVlDg=,20170323,3,0,0,0,5,6,1182.336
0TOl/lXer7arMUV2xR4suXe5PpEG8cQsc3CaCKSwZW0=,20170304,9,0,2,1,78,60,18445.908
UAclfA9uBSBG4aBk+A7oEm3fTgq1uFyk8lu53U3i2Ls=,20170305,0,0,0,0,6,6,1412.72
bdFxykqKDhS7ulDPqRhKVeEF8pZ2YCmoUfe48UbFDcA=,20170324,2,0,0,1,15,18,4449.636
RlINIT0yShv1YbUToL4jgyGgyVNy470hyYXdc9sO6SI=,20170317,0,0,1,0,7,8,1286.469
GjiVzghneJdD7Da6mKCp7ZDnhdM/bCeikwVQEl41YM4=,20170302,7,1,0,0,34,38,8944.655
XAaNZjH+IxpiQPcmN+iRITvzYmTlf32veqAJQfFAqE4=,20170304,2,1,1,0,42,28,9874.412
LORncFlQGz6IOu2M8WIg0MAmwIg478ACe8aFYWk3Flk=,20170328,3,0,0,0,8,11,1996.808
vw+kUF0wGQhVg1N3qX+UhcmBtViE7PKtYJFjNuQw/XQ=,20170310,14,4,1,2,162,109,42610.94
Tmdq5QmOrYcs5/xYGdYnH/+hdWezz48sCBzXWCIuU1s=,20170313,1,0,0,0,78,75,20439.357
IPFKk+RjfULYh5nGq0PyYvRAu2+R3nxI9qOj7GjIM0o=,20170320,1,1,0,0,10,11,2706.046
2gfoJdkZ1VVo2FXxQ6XK5OTtR4w3NNbjSg7U0+n1+t0=,20170302,8,7,2,1,29,42,7687.233
MWgb1kOynwOwe9qTWa1f/4qDDlAuOaK9FF7P7wjgVDc=,20170316,0,0,0,0,13,13,2865.812
pvNkNPjVv8YV0AFI8KUtvnygFwcrTOUCN7yJ3rNNggA=,20170319,5,4,4,1,39,33,11025.738
SoArToKMNLzLX4EmkNCJafqYpUsLW2+NHMaipy5BCyw=,20170309,0,1,1,2,36,7,7538.179
mvcw9DFTbjmXE721BltjSw1n5/EHhm2/d9ARMWwzbUo=,20170329,7,2,1,1,6,13,2127.093
iF0wQ6kPsmVP2yn+VXFjJuHOA7oW9gEcGgxwsQU4QPY=,20170325,11,1,2,0,60,62,13531.691
M1n/XamjFrXvVj4Wm1eYHpxotFiZQJxnVqJo6tSB/KI=,20170320,0,0,0,0,8,7,2203.0
tXIkDXra9F2ZgSsVocyPvPeyNRpGiysccLD8oUo855Q=,20170307,6,0,0,1,3,10,1157.677
hOtovjTZ2DvF+6WleJUZ/AeUNmwK8KBTLvqlRpUjnjc=,20170325,17,4,2,4,4,29,2525.204
SWrubvA3cdxQ71x8XyWqEK7LgRE5ME2EaPvevbSf9X8=,20170319,3,0,1,0,5,9,1466.411
Bz5cHCUM9S+WVyJ/a5YBR0cldFhkg7dBfPm8VO+QZzg=,20170325,1,0,0,0,6,6,1664.773
4YhruEH9KBs72uVnqnGRFOo0f9Q9du1BRIEe9iIDbN0=,20170302,9,7,1,3,24,37,8670.204
I2qM53MDCZq2ZOnxjNufF7J+RpXC4BJ/p5QvdXv6BlI=,20170330,1,2,0,0,7,8,1874.095
71+UKc2QSfIcvVIU1/LbcIzhrJgpEgAIWH3wTAmNnX8=,20170303,0,0,0,1,12,11,2834.555
hwyphSYBj/bNO/3/DmXeUMe2Bol8FqoBJvryT8VD/cE=,20170315,6,0,1,1,29,4,7234.267
U/F6s68mknV//zy9gfr79rfTGbVQ5jfu+FHD5qU57Co=,20170327,0,0,0,0,3,3,804.625
xFjeJMIeCBZhsrydbrKQu1GFgvEmeEjdMIa/RWOJhwg=,20170312,5,0,0,0,5,10,1354.872
cit4Ab9y3YHJfqCeO0kKNyEJXntMYqsZBlqJx+HMIDg=,20170311,1,0,1,1,1,4,579.46
lZbrLIaDv6uIE6l7kAzcTUACYopUHa3Y5U3K4bJ8Yf4=,20170310,77,11,4,3,36,79,11055.055
ALdbUpPSzUAh59eFdH7eDvzz1y0MRZfrjLOfs4D77t8=,20170303,1,1,0,0,0,2,124.806
FrnW35gR+ECiocpfLtKws47UJgcWMp31M4CBjDzviT8=,20170326,0,0,0,1,4,5,1164.84
mS9o9Xc0/hzPvZwsLlnGh+wtRcS5iLTdafuNjQOXX/c=,20170307,2,0,0,0,0,2,10.741
rRGihBq3w9aaAwKTzwip7zWdJ90tIGeZUrt2DnVq3Mk=,20170330,11,15,11,6,73,93,23524.554
ot666894eBD0b6StaXSgYiEHV7UMxXqZCQ/Hr30lDNk=,20170320,4,0,0,2,23,27,6045.745
8tAyRIAHRBRYSsQDz6749XG8UjOuMH26Vp1gV6Xrgl8=,20170323,0,0,0,0,62,6,16784.772
U8qDMahTKMkADL9SxRfDbKoNXINzW1bkLHVD6PZ1LEs=,20170312,2,0,2,0,0,4,308.443
3/QeZ+rbmP73FPQhfU792Y+9EhQygrFATIoCaY4e1DM=,20170307,7,0,0,2,83,82,19097.969
uys29GUH7nqBs9Gzgp5OjKik0A0uc73/oa61xAhJZKw=,20170318,0,0,0,0,4,4,919.853
Fm0O7vPq3TSKNKTxBnNLBIL1y5Avf4E7vJKnVStFDzQ=,20170319,0,0,1,1,94,95,23622.295
i/QrPYx2L95I3Su5/xIqGcHQZXrWNdb8o9fUw+sEdHk=,20170319,1,1,0,0,8,9,2293.589
dzJI2SWd5gkdOZaaTSlBqtn1eXXVB68I5Vux6uBd2C0=,20170328,1,0,0,0,5,6,1308.164
iA2vc5fN6EjFdJJMRE3L6pqZgAhXePByTGwD6/60LoA=,20170315,4,0,0,1,1,3,512.878
WN7LnSu5bwXlfA6MkuOx0sK6ravvRq7PR+unYAdJyuQ=,20170312,1,1,1,0,6,9,1813.981
sQzse98TpOgPl/aemG6BzueZwT76heFbRLJ1bHn89TI=,20170316,0,0,1,0,11,12,2990.02
mmBymDunABnGCIbL9gzLJusPHgMA/46Nl/4Mw5RdE6o=,20170316,0,2,2,1,39,6,11900.294
CFjKsxj1HY+RCDGwP+W8hWgRo0jGvoNmoH8hh7H9uGw=,20170315,1,0,0,0,24,25,6057.847
xrUtNWJST6R9QIomk+sUeZo/vwgFwJeiBa7HFrID9ug=,20170322,8,5,1,1,3,14,1645.97
YZgRfuc+fPPtXN7hVVuY0Lkihh4tEh6kG5FEab0FnSw=,20170322,5,1,2,3,7,15,2681.161
DKIVlk22ZnQlrah3r/3GmGcqAxWvIGBB2nFjlE2b1R4=,20170305,0,0,0,0,2,2,477.727
DzYPpojta2f3MHoCrLZBVZU0w2Ig5OayL2cE4UTHyvU=,20170327,2,1,0,1,17,18,4026.292
0QDcAn/HL0Me89pn+IdCJXtNqlxR3AfwO55CiYG92hs=,20170305,2,3,0,2,69,70,17218.132
79ya+ajJw3OJ8pYkSEs2ydCtzsGZjuMBW10Sc9cpkQQ=,20170311,0,0,0,0,30,10,6997.423
3ziS03AOQbf9dXmEUqBKelUKgZBN5xmZmb38mZTRqaQ=,20170331,4,2,0,3,42,41,12066.499
rEC0ByWNjLcH0WAoI2qNRJYreSnvb/QTsR+gLCRz/A0=,20170315,1,2,2,1,38,43,9851.913
5p80QXo8oYS0fDvFI/S3idXcH0Z0siH623CXq1RILZA=,20170306,1,2,0,2,26,19,6730.32
9hIGdhq3sth21Hvt6uD97PAWkqfehMsHtoTasRJCX8c=,20170307,8,1,1,0,9,16,2669.624
F7McrG1qKi2eDw/C08ycaqAmC/cH7Iw37MHiAk60NVg=,20170314,0,0,0,0,14,14,3316.0
LDygBQV9Ls/EQ691qO807C38e6pDUsrPxKZJEAd5BQk=,20170323,10,2,3,2,52,52,14051.289
stLHoT4+1Hc6/qj7ptmUAgbkFXmNTwL+W7eJ+Dw05lE=,20170317,1,0,0,1,13,14,3075.358
ur5Bei1ZxWJ89ZdoAkH5v1Z4MXGi79W4p2da2j9pDVs=,20170330,12,2,1,1,59,54,15066.897
Nek1mUQSPt1prcNVoLnGsbC8UfFk/OrlBR+98yNL3Gs=,20170303,4,0,1,0,9,14,2182.103
IC/vNSXzRxNQTeJfdOBkZ+fHqiV7jQiwrsA1CbmBRJE=,20170306,1,4,0,0,72,49,16139.381
W86Zl4wTW6XdTSU5OuUtL8u305NL76CqqhtcV85WvGo=,20170323,0,0,0,0,32,32,8506.553
Wxxhkmv1kzTVziq77bNip6eGrLR4KG8ilTm00j8xrik=,20170325,3,0,3,0,15,20,3800.027
RTt8xwzXsrZJBOD6/4f5NVxA31Dr39b8K36kA+fAsgA=,20170320,1,1,2,0,7,11,2237.243
VjNSvwVthSkPDRffyz9F9Y8GQjMVnRdNjsr++R8ayko=,20170304,0,0,0,0,13,2,3142.333
8zv+x1VJsN78yUMM9hbxXnIuCfmUBUYnfCFc5Ro+NKc=,20170317,7,3,15,12,8,36,6801.091
dDoxejmJeCkMTMIbldG/WslJ3T4IG8pOYy6EuXgcG4g=,20170301,1,0,0,0,1,2,228.368
qGBT70A3W00sUdIwdbhY4cfoHhARPrhYTZlxZFnKsfU=,20170312,1,0,0,0,21,18,4651.979
CVA82+8Nb6keLXj3fvCSXV/bdfuobnDd57MhDiqjnIs=,20170330,6,1,0,1,64,63,16877.665
X4STzYp1ziEtt0D9fcWzT0Od+9PnMnNVIvxIrNn3Xo0=,20170309,4,2,3,0,5,13,1672.791
c7jTlS6uv/bW1eJFSoHbKDPZKcG2t2YsMxseWjJWY/g=,20170303,1,0,0,0,11,11,2090.732
2iHv4eopJlnB0r/+lizSUlJQkYgDoyeGqAtB7h3uSFY=,20170302,0,4,3,3,8,6,3639.753
LXV+3PrIhPJB6oD/NBJVu7tYo2fVShA9xUf0Go/T66E=,20170313,0,0,0,0,9,6,2435.113
CqCDbeME853XU0YePs/CPdiy8MwGUrlwMT5/+ZsMqOA=,20170330,11,1,1,1,22,21,4380.113
Yfil+RxIulNAEXzXprWjc8gaFF+gKr2toi1Iqszlw90=,20170315,3,1,1,1,11,17,3173.045
atnR1gujiOMbmZuf9q9VFhCOot1Ap6UCs0UoP3uWKf0=,20170321,7,4,1,1,69,71,18005.42
9yvN6SRSt1HkGjGWa6zrWnItJ9hLysLhkG4sjY43FDw=,20170317,0,0,0,0,37,37,9604.77
Q6kn7Va9UoxEi4L3gFlSyBDRbHhsDxrhQWZ6oZMcI60=,20170325,25,2,2,1,24,39,6536.262
mmQ1tRLyYqwttYYAY789EMdXq7GSfCVd03o0ZhCpMCY=,20170309,0,0,0,0,87,87,22889.0
+92x0odcWLTpIw0iK0t/SEb03YZJaZWzHtN7Dfe7C/g=,20170324,1,0,0,1,30,32,7304.298
kVjq+210Z9VHr2WlQPEG7d+D02AR9IiX/vQjEDHJ6HI=,20170327,9,5,2,1,32,30,10497.701
WyNgPptF1tp+LfoqU6bwLcPoOBk3Q9EZJVW/S+dBQ2Q=,20170329,2,0,1,1,202,158,52018.803
GsabID628HNipFZR4ysda8kXKa/8TiT+Rr0lgpBky3E=,20170323,0,0,0,1,9,10,2991.234
ul7IvhYO3yPoTodfOeBtR06ecIvG56Kwn0/dDHQ16G8=,20170318,0,1,0,0,23,24,5254.444
RhE6r0EJDOkB1X66vnLWSMBF6smuCaQ/YVdjol2a/Zs=,20170320,0,0,0,0,10,10,2404.0
SHbP6sDhZwW9ha0g1i68OOX5p3ayqISp6vWFkhMtNWg=,20170324,0,0,0,0,5,5,1155.0
q3SHIpeCcsEvpoofr/1vNKvTzWL5zOxXWVI8Vi3GuDk=,20170325,0,0,0,0,10,1,2610.0
wvMn40dI2ifJsk+jT/3vEg0kdYaQ/fojGU9tW7yKm2g=,20170319,4,0,0,0,8,6,2067.104
yJgfwm8530i/U4DYGjt+YvdUFMI73GXe/ZVP/1K+nMA=,20170312,0,1,0,0,0,1,68.18
s+GVf9t+0iw3A8yBQ7yhGb+3w+fxS8DcEt3NIvXHN98=,20170317,1,0,0,1,37,38,9640.141
PFvKeNA8vug0QVN+AhCb4m+dndpzciCJaukeStsV7Tw=,20170317,1,2,3,1,11,14,3648.793
3HWp4oNkcJ9e38afEi511JjAgQGt8SZyI8nCrTDwe3w=,20170317,2,1,0,0,9,11,2502.112
kOWJCzM/Ds15apouQZKof3O4e+oiMVW20yvrzcobpxo=,20170310,3,1,1,2,18,6,4129.706
xSOY5IjOuIIgWU/jOxcPUwJjfwIU1C/olLmYQ71/mv8=,20170311,0,0,0,1,57,56,14262.493
7Cl2V44VEjDHIx8wpFqrrgFS3UZ6wBK+8dmdQCwRAgk=,20170318,0,0,0,0,1,1,272.3
fh3tlPzmVmPkLPayFykCoGfaJFQSd+mF4r8OX7YX1lY=,20170326,0,0,0,0,6,6,1624.16
T5w+2SZSAixgF01bH8tLHjOYVrEklYNSqwbr8uF7AYU=,20170328,4,3,0,0,10,14,2424.266
CiPHNAbYDcT7gmEqT/G73CLPOAKikCT2GVLc3MQPVOU=,20170321,8,2,0,0,15,21,4227.655
T8ZfLpNJHYJDa9ibNelmVnUciObXJInxG8Wu1o+YeXg=,20170305,0,1,0,1,12,2,1606.553
JrWYGHDA9DJh0GJCnX9eaHMGAo94vt3Nf6HRpEE3Pcw=,20170301,0,0,0,0,8,8,2019.575
hVD9JkM6X6dUsvbW6GZvYzhfGAt6KPV32nADpM2rhEM=,20170304,9,2,0,0,30,40,7691.776
jVwZvxO1Xa7HKV7f1IqZAXOsAJAh5sXmJYpEUu3CBL4=,20170329,7,0,3,4,37,48,10452.978
omqNQcw5kcK9TSOZAV27oC3ZenxZmPCFVa3dVbqfgGE=,20170321,6,1,0,0,30,24,7410.79
xbueir7nfdFgjYJdhmXGkSvRKTk+OKjLgA1tvxbzEtA=,20170310,0,0,1,0,1,2,352.87
KBaYafTV4OuFH/tg/3EMahTmc0PYn/x1Qon7QSSS38c=,20170329,44,7,2,2,67,69,17290.928
h6oXYpBmGSNJAIrj74z2smRG53njGGTjRC4+JFJr6Og=,20170308,5,1,0,0,10,10,2618.641
uekX2JZf3BXj7qec+h6UrvUVeukaIyymJyTn6NEKz4U=,20170311,0,0,1,0,6,7,1871.462
A1nwGfYF9cAY3++HoqvomKKf5fndrHWzAXMXs3OUUGU=,20170312,4,2,2,1,70,70,18332.879
i3SZWmw/O+GoV3FtGGGbMjiX6oLvrDvPPXkRkVyF+5Q=,20170328,1,0,1,0,4,3,1227.27
tkJRgFfif00LvnF7x7dxnQm3lKom+CP9+rP9YnDLKvk=,20170317,0,0,0,0,10,10,2292.205
ifcdfx5steLT2btkLXIYQ2GyJIJt8Ez9zcJVHzpwiS4=,20170319,10,0,3,1,1,15,884.722
oXVE2w9Q72qiXy+PsZdHMsZtCk15b8CIeiplOjzlGxM=,20170302,4,0,0,0,33,33,7363.197
RX1H4tqtOOf81kki1eLTzxMZGvFNQ+4danLDlZK7pnQ=,20170324,1,1,0,0,65,62,16311.771
J3R9iZiwgquEmIT0vTPsKpeMkTMM1xPHRs92aHTz6Ps=,20170314,5,1,0,0,0,4,194.714
E2ss6jiwA+wUDJSkvHSw/Uaw7kPO/duS2LmF6HLmK1M=,20170310,1,0,0,0,3,3,761.847
qyaqyZX1P0ZQXvvHy2Q+9eJiSAsV2jeK6ha2haXTs7E=,20170305,1,1,0,1,60,27,13866.579
hzAsByTrheirQZ639zNKVGAsKu8pkf3tXF+ggodIEmA=,20170319,5,2,1,1,50,46,13593.711
8IMl/BuYRaqcEkCos3tirJbvN/rRTt7+KlQPx7Ipo2Q=,20170325,1,0,0,2,12,14,4459.365
E2nxxYMKX4eJqmKxJavvsflxhOBxezWSQvrR8M/PlOk=,20170311,0,0,0,0,5,5,1099.0
S5eNOvHKoJmlQjqrOw+WW1cSkSAFVbqwG66em2uDsuE=,20170310,0,0,0,1,7,8,2014.544
WoDO3+/F14beIa6ko6hRKqTGfdiCG5CQ5t4L2/IQc9w=,20170314,6,0,0,0,9,10,2081.952
4pO2Te8jT7xTW5EJhqHCEJQ+CMy0MawPLoC919K8TXc=,20170306,4,1,0,0,25,15,6555.469
qQCuRk5uxEjp1+FnDHxkudcwn4cvohAx6DMKs1jxvnI=,20170305,29,5,6,3,49,59,13470.937
zk+heoNMK4QIu9pqnNBUvnGL8zuBsLr/sNFCzTJEd9g=,20170301,0,0,0,1,32,31,6138.065
DFkf6A2jvWMeJqHpLOvusp2h9oW7L4kDEYAPpyEqL1w=,20170325,2,2,0,0,76,73,17267.607
HFtQfhWT5WFBxwpMCWRj/AWac+gFWGT90xrL0ZR7unE=,20170322,9,1,1,1,22,28,6207.946
4WJmtI1EwbGQ+s82fwlQ0PXqNhsL7JVcoDP3E2wYKas=,20170322,21,4,3,2,43,47,11749.764
WCUHkJshNc4PSVnAM9S9zAFdM6WsfRBv9Rqvkqk0oqk=,20170311,2,5,5,1,91,97,24131.748
dn/JeAGVFP/VlBa29fcR9TAS36Jmjxa9Om5cI6ObT88=,20170319,4,0,3,0,11,16,3213.925
qlJcQhNNCpXnI+B4/476tYL0tIik1biWnEPvA+LKiAA=,20170311,51,18,9,9,41,109,14635.739
YfbQy68T6QeQfjwNbcHVXhGRjS2uLVHAnfHQnihmRdI=,20170331,4,1,0,0,18,22,4284.223
gxwSWCUJZp6AG7TsXGT+NYXv8qW7Eu5GWSLAtlRQmgw=,20170309,9,10,0,0,4,22,2051.66
wj5s8dqg7BZwBhtmySOYsR23iBT24LwsviXTdRzwI4s=,20170315,0,1,0,0,46,44,4926.132
FONcULjL1d20y19FBzvxrLafJn39VVNVy+u/Bo7iP4Q=,20170302,5,0,0,0,5,10,1124.537
L4RH60TTNza9+jNrrBDG4IdXR0k127dmgDimQurenP8=,20170319,1,0,0,0,8,9,2042.762
zoHWjnsPcVC1rm60rudIWCyo+4B369ZUfYCa5lR7Q4s=,20170320,0,2,1,1,16,19,4834.095
vI7Ua/ExJ0ayZ2MdQt1mQChbQX2Sfqv7jFpHqX2kXWs=,20170327,2,0,1,0,7,10,1909.719
kLQkJtTCfP3EeMyAVJ2BrbnBVeUKUC+CFK8M4Lf7Yc8=,20170307,3,0,0,0,3,5,738.591
DUYnVGFdUJIHbh9QlrMt19UZ5/Rb+TvGcDIdJIvxMho=,20170322,0,0,0,1,45,46,10509.873
xfMIo6fyXSqHexDh9XKQ2lEYxr4heH3zCGjN4ZKvw+8=,20170312,46,1,1,7,13,55,5175.062
ybFz/ui8DqnPcQX7R4f9imxklaawfcrH+30NLZmpshE=,20170309,0,0,0,0,4,4,1039.754
0WJ6zYGZVd0lwbcCyDCs5uSl5XJxS0wJDdFbyS5OXco=,20170322,0,3,1,0,30,10,7534.987
wZDT5r4EP2l6OWfXr8BkSTAoh19vunH8eL3BuLRS/9U=,20170309,0,0,0,1,13,1,3864.657
CW0sUisbxLjA3q7l9bkNggcPKsR46r8p9Hhuu36vQYw=,20170320,0,0,0,0,127,98,32198.627
Q1UPGUe7c3aq4/q5zL/qWjsWd4aEXeRRw80C0zBvZ68=,20170304,0,0,1,0,3,4,825.204
+m5ITrXS4dMqg2T5Ahn+/ntkyshPFJjwS41yQtiMuwc=,20170314,24,3,2,2,78,81,18616.203
s7gc44ki2eRHOpVdQN0QO7nxVkWe1i1tB5NeNJC0DGU=,20170311,0,0,0,0,41,41,10481.091
nwVGclLksc2o21c3UpfOiV1FJMWBiIqT1nFcwg4CuZU=,20170325,8,2,1,0,57,36,14858.538
QcylgwNNHTJ/Tz3aqqL/WAXRoXC1n0prILql7WtGHMY=,20170323,17,2,3,1,96,109,24815.76
UQbs6He8+q/wVAc0w/g7uLDIlSxPrFJTgNzRIoA9Nvc=,20170316,1,0,0,1,13,3,3232.82
vrypXpgqT6veNlM19HZfMV+qZO1hsREhthEETFA7mJU=,20170314,1,1,0,1,17,13,4207.877
FPOd8Ivyl1ijuUVn79zBur3Rr8Ck5LELrS5B9TSuQLg=,20170319,3,0,0,0,57,56,13273.792
hxXQTTJJFSrP7adc/Yy5lwfMgW6jHfXFZarZw0a1144=,20170312,3,0,2,2,1,8,1061.041
czcvEdvFu20CN2gfQOAt6sRloj5yxVG/5spbpIGTQ4c=,20170307,25,3,6,2,69,81,18609.269
TEVT5vlGoZ0uBYdthNWl9N7+nfZ4kCvZ3ynNk2bA9q8=,20170317,6,0,0,2,7,8,2080.357
X5ODthYJoitW283mD5cvsqu6QKMXHA26iO8h2fTvWXc=,20170308,5,1,1,1,36,32,8317.214
t/vLsijpC6Mvmlwc6ct9ix6X/rJxVsGhyWKyRlKOjIw=,20170323,0,0,0,0,2,2,416.676
GFsHBnitv4pwEGCIKQ0JKzLzMdiooeWtv/Pk/22HD0w=,20170331,7,2,1,1,13,20,3323.984
ToN3IajzAcYEAwEb2VSitYtMR51aAELBJhapLzh0Xdo=,20170325,8,0,1,0,38,46,9918.877
zLt5rKZc71d2lIvvrn/ZEHJiesR+jUSxazTkP38SyOs=,20170302,2,0,0,0,16,16,3343.726
